patch_num,patch_size,patch_id,patch_index,patch_location_x,patch_location_y,global_habitat_num,habitat_id,habitat_index,habitat_x_location,habitat_y_location
16,64,patch7,6,12.0,20.0,1024,h46,46,14,23
16,64,patch7,6,12.0,20.0,1024,h47,47,14,24
16,64,patch7,6,12.0,20.0,1024,h48,48,15,17
16,64,patch7,6,12.0,20.0,1024,h49,49,15,18
16,64,patch7,6,12.0,20.0,1024,h50,50,15,19
16,64,patch7,6,12.0,20.0,1024,h51,51,15,20
16,64,patch7,6,12.0,20.0,1024,h52,52,15,21
16,64,patch7,6,12.0,20.0,1024,h53,53,15,22
16,64,patch7,6,12.0,20.0,1024,h54,54,15,23
16,64,patch7,6,12.0,20.0,1024,h55,55,15,24
16,64,patch7,6,12.0,20.0,1024,h56,56,16,17
16,64,patch7,6,12.0,20.0,1024,h57,57,16,18
16,64,patch7,6,12.0,20.0,1024,h58,58,16,19
16,64,patch7,6,12.0,20.0,1024,h59,59,16,20
16,64,patch7,6,12.0,20.0,1024,h60,60,16,21
16,64,patch7,6,12.0,20.0,1024,h61,61,16,22
16,64,patch7,6,12.0,20.0,1024,h62,62,16,23
16,64,patch7,6,12.0,20.0,1024,h63,63,16,24
16,64,patch8,7,12.0,28.0,1024,h0,0,9,25
16,64,patch8,7,12.0,28.0,1024,h1,1,9,26
16,64,patch8,7,12.0,28.0,1024,h2,2,9,27
16,64,patch8,7,12.0,28.0,1024,h3,3,9,28
16,64,patch8,7,12.0,28.0,1024,h4,4,9,29
16,64,patch8,7,12.0,28.0,1024,h5,5,9,30
16,64,patch8,7,12.0,28.0,1024,h6,6,9,31
16,64,patch8,7,12.0,28.0,1024,h7,7,9,32
16,64,patch8,7,12.0,28.0,1024,h8,8,10,25
16,64,patch8,7,12.0,28.0,1024,h9,9,10,26
16,64,patch8,7,12.0,28.0,1024,h10,10,10,27
16,64,patch8,7,12.0,28.0,1024,h11,11,10,28
16,64,patch8,7,12.0,28.0,1024,h12,12,10,29
16,64,patch8,7,12.0,28.0,1024,h13,13,10,30
16,64,patch8,7,12.0,28.0,1024,h14,14,10,31
16,64,patch8,7,12.0,28.0,1024,h15,15,10,32
16,64,patch8,7,12.0,28.0,1024,h16,16,11,25
16,64,patch8,7,12.0,28.0,1024,h17,17,11,26
16,64,patch8,7,12.0,28.0,1024,h18,18,11,27
16,64,patch8,7,12.0,28.0,1024,h19,19,11,28
16,64,patch8,7,12.0,28.0,1024,h20,20,11,29
16,64,patch8,7,12.0,28.0,1024,h21,21,11,30
16,64,patch8,7,12.0,28.0,1024,h22,22,11,31
16,64,patch8,7,12.0,28.0,1024,h23,23,11,32
16,64,patch8,7,12.0,28.0,1024,h24,24,12,25
16,64,patch8,7,12.0,28.0,1024,h25,25,12,26
16,64,patch8,7,12.0,28.0,1024,h26,26,12,27
16,64,patch8,7,12.0,28.0,1024,h27,27,12,28
16,64,patch8,7,12.0,28.0,1024,h28,28,12,29
16,64,patch8,7,12.0,28.0,1024,h29,29,12,30
16,64,patch8,7,12.0,28.0,1024,h30,30,12,31
16,64,patch8,7,12.0,28.0,1024,h31,31,12,32
16,64,patch8,7,12.0,28.0,1024,h32,32,13,25
16,64,patch8,7,12.0,28.0,1024,h33,33,13,26
16,64,patch8,7,12.0,28.0,1024,h34,34,13,27
16,64,patch8,7,12.0,28.0,1024,h35,35,13,28
16,64,patch8,7,12.0,28.0,1024,h36,36,13,29
16,64,patch8,7,12.0,28.0,1024,h37,37,13,30
16,64,patch8,7,12.0,28.0,1024,h38,38,13,31
16,64,patch8,7,12.0,28.0,1024,h39,39,13,32
16,64,patch8,7,12.0,28.0,1024,h40,40,14,25
16,64,patch8,7,12.0,28.0,1024,h41,41,14,26
16,64,patch8,7,12.0,28.0,1024,h42,42,14,27
16,64,patch8,7,12.0,28.0,1024,h43,43,14,28
16,64,patch8,7,12.0,28.0,1024,h44,44,14,29
16,64,patch8,7,12.0,28.0,1024,h45,45,14,30
16,64,patch8,7,12.0,28.0,1024,h46,46,14,31
16,64,patch8,7,12.0,28.0,1024,h47,47,14,32
16,64,patch8,7,12.0,28.0,1024,h48,48,15,25
16,64,patch8,7,12.0,28.0,1024,h49,49,15,26
16,64,patch8,7,12.0,28.0,1024,h50,50,15,27
16,64,patch8,7,12.0,28.0,1024,h51,51,15,28
16,64,patch8,7,12.0,28.0,1024,h52,52,15,29
16,64,patch8,7,12.0,28.0,1024,h53,53,15,30
16,64,patch8,7,12.0,28.0,1024,h54,54,15,31
16,64,patch8,7,12.0,28.0,1024,h55,55,15,32
16,64,patch8,7,12.0,28.0,1024,h56,56,16,25
16,64,patch8,7,12.0,28.0,1024,h57,57,16,26
16,64,patch8,7,12.0,28.0,1024,h58,58,16,27
16,64,patch8,7,12.0,28.0,1024,h59,59,16,28
16,64,patch8,7,12.0,28.0,1024,h60,60,16,29
16,64,patch8,7,12.0,28.0,1024,h61,61,16,30
16,64,patch8,7,12.0,28.0,1024,h62,62,16,31
16,64,patch8,7,12.0,28.0,1024,h63,63,16,32
16,64,patch9,8,20.0,4.0,1024,h0,0,17,1
16,64,patch9,8,20.0,4.0,1024,h1,1,17,2
16,64,patch9,8,20.0,4.0,1024,h2,2,17,3
16,64,patch9,8,20.0,4.0,1024,h3,3,17,4
16,64,patch9,8,20.0,4.0,1024,h4,4,17,5
16,64,patch9,8,20.0,4.0,1024,h5,5,17,6
16,64,patch9,8,20.0,4.0,1024,h6,6,17,7
16,64,patch9,8,20.0,4.0,1024,h7,7,17,8
16,64,patch9,8,20.0,4.0,1024,h8,8,18,1
16,64,patch9,8,20.0,4.0,1024,h9,9,18,2
16,64,patch9,8,20.0,4.0,1024,h10,10,18,3
16,64,patch9,8,20.0,4.0,1024,h11,11,18,4
16,64,patch9,8,20.0,4.0,1024,h12,12,18,5
16,64,patch9,8,20.0,4.0,1024,h13,13,18,6
16,64,patch9,8,20.0,4.0,1024,h14,14,18,7
16,64,patch9,8,20.0,4.0,1024,h15,15,18,8
16,64,patch9,8,20.0,4.0,1024,h16,16,19,1
16,64,patch9,8,20.0,4.0,1024,h17,17,19,2
16,64,patch9,8,20.0,4.0,1024,h18,18,19,3
16,64,patch9,8,20.0,4.0,1024,h19,19,19,4
16,64,patch9,8,20.0,4.0,1024,h20,20,19,5
16,64,patch9,8,20.0,4.0,1024,h21,21,19,6
16,64,patch9,8,20.0,4.0,1024,h22,22,19,7
16,64,patch9,8,20.0,4.0,1024,h23,23,19,8
16,64,patch9,8,20.0,4.0,1024,h24,24,20,1
16,64,patch9,8,20.0,4.0,1024,h25,25,20,2
16,64,patch9,8,20.0,4.0,1024,h26,26,20,3
16,64,patch9,8,20.0,4.0,1024,h27,27,20,4
16,64,patch9,8,20.0,4.0,1024,h28,28,20,5
16,64,patch9,8,20.0,4.0,1024,h29,29,20,6
16,64,patch9,8,20.0,4.0,1024,h30,30,20,7
16,64,patch9,8,20.0,4.0,1024,h31,31,20,8
16,64,patch9,8,20.0,4.0,1024,h32,32,21,1
16,64,patch9,8,20.0,4.0,1024,h33,33,21,2
16,64,patch9,8,20.0,4.0,1024,h34,34,21,3
16,64,patch9,8,20.0,4.0,1024,h35,35,21,4
16,64,patch9,8,20.0,4.0,1024,h36,36,21,5
16,64,patch9,8,20.0,4.0,1024,h37,37,21,6
16,64,patch9,8,20.0,4.0,1024,h38,38,21,7
16,64,patch9,8,20.0,4.0,1024,h39,39,21,8
16,64,patch9,8,20.0,4.0,1024,h40,40,22,1
16,64,patch9,8,20.0,4.0,1024,h41,41,22,2
16,64,patch9,8,20.0,4.0,1024,h42,42,22,3
16,64,patch9,8,20.0,4.0,1024,h43,43,22,4
16,64,patch9,8,20.0,4.0,1024,h44,44,22,5
16,64,patch9,8,20.0,4.0,1024,h45,45,22,6
16,64,patch9,8,20.0,4.0,1024,h46,46,22,7
16,64,patch9,8,20.0,4.0,1024,h47,47,22,8
16,64,patch9,8,20.0,4.0,1024,h48,48,23,1
16,64,patch9,8,20.0,4.0,1024,h49,49,23,2
16,64,patch9,8,20.0,4.0,1024,h50,50,23,3
16,64,patch9,8,20.0,4.0,1024,h51,51,23,4
16,64,patch9,8,20.0,4.0,1024,h52,52,23,5
16,64,patch9,8,20.0,4.0,1024,h53,53,23,6
16,64,patch9,8,20.0,4.0,1024,h54,54,23,7
16,64,patch9,8,20.0,4.0,1024,h55,55,23,8
16,64,patch9,8,20.0,4.0,1024,h56,56,24,1
16,64,patch9,8,20.0,4.0,1024,h57,57,24,2
16,64,patch9,8,20.0,4.0,1024,h58,58,24,3
16,64,patch9,8,20.0,4.0,1024,h59,59,24,4
16,64,patch9,8,20.0,4.0,1024,h60,60,24,5
16,64,patch9,8,20.0,4.0,1024,h61,61,24,6
16,64,patch9,8,20.0,4.0,1024,h62,62,24,7
16,64,patch9,8,20.0,4.0,1024,h63,63,24,8
16,64,patch10,9,20.0,12.0,1024,h0,0,17,9
16,64,patch10,9,20.0,12.0,1024,h1,1,17,10
16,64,patch10,9,20.0,12.0,1024,h2,2,17,11
16,64,patch10,9,20.0,12.0,1024,h3,3,17,12
16,64,patch10,9,20.0,12.0,1024,h4,4,17,13
16,64,patch10,9,20.0,12.0,1024,h5,5,17,14
16,64,patch10,9,20.0,12.0,1024,h6,6,17,15
16,64,patch10,9,20.0,12.0,1024,h7,7,17,16
16,64,patch10,9,20.0,12.0,1024,h8,8,18,9
16,64,patch10,9,20.0,12.0,1024,h9,9,18,10
16,64,patch10,9,20.0,12.0,1024,h10,10,18,11
16,64,patch10,9,20.0,12.0,1024,h11,11,18,12
16,64,patch10,9,20.0,12.0,1024,h12,12,18,13
16,64,patch10,9,20.0,12.0,1024,h13,13,18,14
16,64,patch10,9,20.0,12.0,1024,h14,14,18,15
16,64,patch10,9,20.0,12.0,1024,h15,15,18,16
16,64,patch10,9,20.0,12.0,1024,h16,16,19,9
16,64,patch10,9,20.0,12.0,1024,h17,17,19,10
16,64,patch10,9,20.0,12.0,1024,h18,18,19,11
16,64,patch10,9,20.0,12.0,1024,h19,19,19,12
16,64,patch10,9,20.0,12.0,1024,h20,20,19,13
16,64,patch10,9,20.0,12.0,1024,h21,21,19,14
16,64,patch10,9,20.0,12.0,1024,h22,22,19,15
16,64,patch10,9,20.0,12.0,1024,h23,23,19,16
16,64,patch10,9,20.0,12.0,1024,h24,24,20,9
16,64,patch10,9,20.0,12.0,1024,h25,25,20,10
16,64,patch10,9,20.0,12.0,1024,h26,26,20,11
16,64,patch10,9,20.0,12.0,1024,h27,27,20,12
16,64,patch10,9,20.0,12.0,1024,h28,28,20,13
16,64,patch10,9,20.0,12.0,1024,h29,29,20,14
16,64,patch10,9,20.0,12.0,1024,h30,30,20,15
16,64,patch10,9,20.0,12.0,1024,h31,31,20,16
16,64,patch10,9,20.0,12.0,1024,h32,32,21,9
16,64,patch10,9,20.0,12.0,1024,h33,33,21,10
16,64,patch10,9,20.0,12.0,1024,h34,34,21,11
16,64,patch10,9,20.0,12.0,1024,h35,35,21,12
16,64,patch10,9,20.0,12.0,1024,h36,36,21,13
16,64,patch10,9,20.0,12.0,1024,h37,37,21,14
16,64,patch10,9,20.0,12.0,1024,h38,38,21,15
16,64,patch10,9,20.0,12.0,1024,h39,39,21,16
16,64,patch10,9,20.0,12.0,1024,h40,40,22,9
16,64,patch10,9,20.0,12.0,1024,h41,41,22,10
16,64,patch10,9,20.0,12.0,1024,h42,42,22,11
16,64,patch10,9,20.0,12.0,1024,h43,43,22,12
16,64,patch10,9,20.0,12.0,1024,h44,44,22,13
16,64,patch10,9,20.0,12.0,1024,h45,45,22,14
16,64,patch10,9,20.0,12.0,1024,h46,46,22,15
16,64,patch10,9,20.0,12.0,1024,h47,47,22,16
16,64,patch10,9,20.0,12.0,1024,h48,48,23,9
16,64,patch10,9,20.0,12.0,1024,h49,49,23,10
16,64,patch10,9,20.0,12.0,1024,h50,50,23,11
16,64,patch10,9,20.0,12.0,1024,h51,51,23,12
16,64,patch10,9,20.0,12.0,1024,h52,52,23,13
16,64,patch10,9,20.0,12.0,1024,h53,53,23,14
16,64,patch10,9,20.0,12.0,1024,h54,54,23,15
16,64,patch10,9,20.0,12.0,1024,h55,55,23,16
16,64,patch10,9,20.0,12.0,1024,h56,56,24,9
16,64,patch10,9,20.0,12.0,1024,h57,57,24,10
16,64,patch10,9,20.0,12.0,1024,h58,58,24,11
16,64,patch10,9,20.0,12.0,1024,h59,59,24,12
16,64,patch10,9,20.0,12.0,1024,h60,60,24,13
16,64,patch10,9,20.0,12.0,1024,h61,61,24,14
16,64,patch10,9,20.0,12.0,1024,h62,62,24,15
16,64,patch10,9,20.0,12.0,1024,h63,63,24,16
16,64,patch11,10,20.0,20.0,1024,h0,0,17,17
16,64,patch11,10,20.0,20.0,1024,h1,1,17,18
16,64,patch11,10,20.0,20.0,1024,h2,2,17,19
16,64,patch11,10,20.0,20.0,1024,h3,3,17,20
16,64,patch11,10,20.0,20.0,1024,h4,4,17,21
16,64,patch11,10,20.0,20.0,1024,h5,5,17,22
16,64,patch11,10,20.0,20.0,1024,h6,6,17,23
16,64,patch11,10,20.0,20.0,1024,h7,7,17,24
16,64,patch11,10,20.0,20.0,1024,h8,8,18,17
16,64,patch11,10,20.0,20.0,1024,h9,9,18,18
16,64,patch11,10,20.0,20.0,1024,h10,10,18,19
16,64,patch11,10,20.0,20.0,1024,h11,11,18,20
16,64,patch11,10,20.0,20.0,1024,h12,12,18,21
16,64,patch11,10,20.0,20.0,1024,h13,13,18,22
16,64,patch11,10,20.0,20.0,1024,h14,14,18,23
16,64,patch11,10,20.0,20.0,1024,h15,15,18,24
16,64,patch11,10,20.0,20.0,1024,h16,16,19,17
16,64,patch11,10,20.0,20.0,1024,h17,17,19,18
16,64,patch11,10,20.0,20.0,1024,h18,18,19,19
16,64,patch11,10,20.0,20.0,1024,h19,19,19,20
16,64,patch11,10,20.0,20.0,1024,h20,20,19,21
16,64,patch11,10,20.0,20.0,1024,h21,21,19,22
16,64,patch11,10,20.0,20.0,1024,h22,22,19,23
16,64,patch11,10,20.0,20.0,1024,h23,23,19,24
16,64,patch11,10,20.0,20.0,1024,h24,24,20,17
16,64,patch11,10,20.0,20.0,1024,h25,25,20,18
16,64,patch11,10,20.0,20.0,1024,h26,26,20,19
16,64,patch11,10,20.0,20.0,1024,h27,27,20,20
16,64,patch11,10,20.0,20.0,1024,h28,28,20,21
16,64,patch11,10,20.0,20.0,1024,h29,29,20,22
16,64,patch11,10,20.0,20.0,1024,h30,30,20,23
16,64,patch11,10,20.0,20.0,1024,h31,31,20,24
16,64,patch11,10,20.0,20.0,1024,h32,32,21,17
16,64,patch11,10,20.0,20.0,1024,h33,33,21,18
16,64,patch11,10,20.0,20.0,1024,h34,34,21,19
16,64,patch11,10,20.0,20.0,1024,h35,35,21,20
16,64,patch11,10,20.0,20.0,1024,h36,36,21,21
16,64,patch11,10,20.0,20.0,1024,h37,37,21,22
16,64,patch11,10,20.0,20.0,1024,h38,38,21,23
16,64,patch11,10,20.0,20.0,1024,h39,39,21,24
16,64,patch11,10,20.0,20.0,1024,h40,40,22,17
16,64,patch11,10,20.0,20.0,1024,h41,41,22,18
16,64,patch11,10,20.0,20.0,1024,h42,42,22,19
16,64,patch11,10,20.0,20.0,1024,h43,43,22,20
16,64,patch11,10,20.0,20.0,1024,h44,44,22,21
16,64,patch11,10,20.0,20.0,1024,h45,45,22,22
16,64,patch11,10,20.0,20.0,1024,h46,46,22,23
16,64,patch11,10,20.0,20.0,1024,h47,47,22,24
16,64,patch11,10,20.0,20.0,1024,h48,48,23,17
16,64,patch11,10,20.0,20.0,1024,h49,49,23,18
16,64,patch11,10,20.0,20.0,1024,h50,50,23,19
16,64,patch11,10,20.0,20.0,1024,h51,51,23,20
16,64,patch11,10,20.0,20.0,1024,h52,52,23,21
16,64,patch11,10,20.0,20.0,1024,h53,53,23,22
16,64,patch11,10,20.0,20.0,1024,h54,54,23,23
16,64,patch11,10,20.0,20.0,1024,h55,55,23,24
16,64,patch11,10,20.0,20.0,1024,h56,56,24,17
16,64,patch11,10,20.0,20.0,1024,h57,57,24,18
16,64,patch11,10,20.0,20.0,1024,h58,58,24,19
16,64,patch11,10,20.0,20.0,1024,h59,59,24,20
16,64,patch11,10,20.0,20.0,1024,h60,60,24,21
16,64,patch11,10,20.0,20.0,1024,h61,61,24,22
16,64,patch11,10,20.0,20.0,1024,h62,62,24,23
16,64,patch11,10,20.0,20.0,1024,h63,63,24,24
16,64,patch12,11,20.0,28.0,1024,h0,0,17,25
16,64,patch12,11,20.0,28.0,1024,h1,1,17,26
16,64,patch12,11,20.0,28.0,1024,h2,2,17,27
16,64,patch12,11,20.0,28.0,1024,h3,3,17,28
16,64,patch12,11,20.0,28.0,1024,h4,4,17,29
16,64,patch12,11,20.0,28.0,1024,h5,5,17,30
16,64,patch12,11,20.0,28.0,1024,h6,6,17,31
16,64,patch12,11,20.0,28.0,1024,h7,7,17,32
16,64,patch12,11,20.0,28.0,1024,h8,8,18,25
16,64,patch12,11,20.0,28.0,1024,h9,9,18,26
16,64,patch12,11,20.0,28.0,1024,h10,10,18,27
16,64,patch12,11,20.0,28.0,1024,h11,11,18,28
16,64,patch12,11,20.0,28.0,1024,h12,12,18,29
16,64,patch12,11,20.0,28.0,1024,h13,13,18,30
16,64,patch12,11,20.0,28.0,1024,h14,14,18,31
16,64,patch12,11,20.0,28.0,1024,h15,15,18,32
16,64,patch12,11,20.0,28.0,1024,h16,16,19,25
16,64,patch12,11,20.0,28.0,1024,h17,17,19,26
16,64,patch12,11,20.0,28.0,1024,h18,18,19,27
16,64,patch12,11,20.0,28.0,1024,h19,19,19,28
16,64,patch12,11,20.0,28.0,1024,h20,20,19,29
16,64,patch12,11,20.0,28.0,1024,h21,21,19,30
16,64,patch12,11,20.0,28.0,1024,h22,22,19,31
16,64,patch12,11,20.0,28.0,1024,h23,23,19,32
16,64,patch12,11,20.0,28.0,1024,h24,24,20,25
16,64,patch12,11,20.0,28.0,1024,h25,25,20,26
16,64,patch12,11,20.0,28.0,1024,h26,26,20,27
16,64,patch12,11,20.0,28.0,1024,h27,27,20,28
16,64,patch12,11,20.0,28.0,1024,h28,28,20,29
16,64,patch12,11,20.0,28.0,1024,h29,29,20,30
16,64,patch12,11,20.0,28.0,1024,h30,30,20,31
16,64,patch12,11,20.0,28.0,1024,h31,31,20,32
16,64,patch12,11,20.0,28.0,1024,h32,32,21,25
16,64,patch12,11,20.0,28.0,1024,h33,33,21,26
16,64,patch12,11,20.0,28.0,1024,h34,34,21,27
16,64,patch12,11,20.0,28.0,1024,h35,35,21,28
16,64,patch12,11,20.0,28.0,1024,h36,36,21,29
16,64,patch12,11,20.0,28.0,1024,h37,37,21,30
16,64,patch12,11,20.0,28.0,1024,h38,38,21,31
16,64,patch12,11,20.0,28.0,1024,h39,39,21,32
16,64,patch12,11,20.0,28.0,1024,h40,40,22,25
16,64,patch12,11,20.0,28.0,1024,h41,41,22,26
16,64,patch12,11,20.0,28.0,1024,h42,42,22,27
16,64,patch12,11,20.0,28.0,1024,h43,43,22,28
16,64,patch12,11,20.0,28.0,1024,h44,44,22,29
16,64,patch12,11,20.0,28.0,1024,h45,45,22,30
16,64,patch12,11,20.0,28.0,1024,h46,46,22,31
16,64,patch12,11,20.0,28.0,1024,h47,47,22,32
16,64,patch12,11,20.0,28.0,1024,h48,48,23,25
16,64,patch12,11,20.0,28.0,1024,h49,49,23,26
16,64,patch12,11,20.0,28.0,1024,h50,50,23,27
16,64,patch12,11,20.0,28.0,1024,h51,51,23,28
16,64,patch12,11,20.0,28.0,1024,h52,52,23,29
16,64,patch12,11,20.0,28.0,1024,h53,53,23,30
16,64,patch12,11,20.0,28.0,1024,h54,54,23,31
16,64,patch12,11,20.0,28.0,1024,h55,55,23,32
16,64,patch12,11,20.0,28.0,1024,h56,56,24,25
16,64,patch12,11,20.0,28.0,1024,h57,57,24,26
16,64,patch12,11,20.0,28.0,1024,h58,58,24,27
16,64,patch12,11,20.0,28.0,1024,h59,59,24,28
16,64,patch12,11,20.0,28.0,1024,h60,60,24,29
16,64,patch12,11,20.0,28.0,1024,h61,61,24,30
16,64,patch12,11,20.0,28.0,1024,h62,62,24,31
16,64,patch12,11,20.0,28.0,1024,h63,63,24,32
16,64,patch13,12,28.0,4.0,1024,h0,0,25,1
16,64,patch13,12,28.0,4.0,1024,h1,1,25,2
16,64,patch13,12,28.0,4.0,1024,h2,2,25,3
16,64,patch13,12,28.0,4.0,1024,h3,3,25,4
16,64,patch13,12,28.0,4.0,1024,h4,4,25,5
16,64,patch13,12,28.0,4.0,1024,h5,5,25,6
16,64,patch13,12,28.0,4.0,1024,h6,6,25,7
16,64,patch13,12,28.0,4.0,1024,h7,7,25,8
16,64,patch13,12,28.0,4.0,1024,h8,8,26,1
16,64,patch13,12,28.0,4.0,1024,h9,9,26,2
16,64,patch13,12,28.0,4.0,1024,h10,10,26,3
16,64,patch13,12,28.0,4.0,1024,h11,11,26,4
16,64,patch13,12,28.0,4.0,1024,h12,12,26,5
16,64,patch13,12,28.0,4.0,1024,h13,13,26,6
16,64,patch13,12,28.0,4.0,1024,h14,14,26,7
16,64,patch13,12,28.0,4.0,1024,h15,15,26,8
16,64,patch13,12,28.0,4.0,1024,h16,16,27,1
16,64,patch13,12,28.0,4.0,1024,h17,17,27,2
16,64,patch13,12,28.0,4.0,1024,h18,18,27,3
16,64,patch13,12,28.0,4.0,1024,h19,19,27,4
16,64,patch13,12,28.0,4.0,1024,h20,20,27,5
16,64,patch13,12,28.0,4.0,1024,h21,21,27,6
16,64,patch13,12,28.0,4.0,1024,h22,22,27,7
16,64,patch13,12,28.0,4.0,1024,h23,23,27,8
16,64,patch13,12,28.0,4.0,1024,h24,24,28,1
16,64,patch13,12,28.0,4.0,1024,h25,25,28,2
16,64,patch13,12,28.0,4.0,1024,h26,26,28,3
16,64,patch13,12,28.0,4.0,1024,h27,27,28,4
16,64,patch13,12,28.0,4.0,1024,h28,28,28,5
16,64,patch13,12,28.0,4.0,1024,h29,29,28,6
16,64,patch13,12,28.0,4.0,1024,h30,30,28,7
16,64,patch13,12,28.0,4.0,1024,h31,31,28,8
16,64,patch13,12,28.0,4.0,1024,h32,32,29,1
16,64,patch13,12,28.0,4.0,1024,h33,33,29,2
16,64,patch13,12,28.0,4.0,1024,h34,34,29,3
16,64,patch13,12,28.0,4.0,1024,h35,35,29,4
16,64,patch13,12,28.0,4.0,1024,h36,36,29,5
16,64,patch13,12,28.0,4.0,1024,h37,37,29,6
16,64,patch13,12,28.0,4.0,1024,h38,38,29,7
16,64,patch13,12,28.0,4.0,1024,h39,39,29,8
16,64,patch13,12,28.0,4.0,1024,h40,40,30,1
16,64,patch13,12,28.0,4.0,1024,h41,41,30,2
16,64,patch13,12,28.0,4.0,1024,h42,42,30,3
16,64,patch13,12,28.0,4.0,1024,h43,43,30,4
16,64,patch13,12,28.0,4.0,1024,h44,44,30,5
16,64,patch13,12,28.0,4.0,1024,h45,45,30,6
16,64,patch13,12,28.0,4.0,1024,h46,46,30,7
16,64,patch13,12,28.0,4.0,1024,h47,47,30,8
16,64,patch13,12,28.0,4.0,1024,h48,48,31,1
16,64,patch13,12,28.0,4.0,1024,h49,49,31,2
16,64,patch13,12,28.0,4.0,1024,h50,50,31,3
16,64,patch13,12,28.0,4.0,1024,h51,51,31,4
16,64,patch13,12,28.0,4.0,1024,h52,52,31,5
16,64,patch13,12,28.0,4.0,1024,h53,53,31,6
16,64,patch13,12,28.0,4.0,1024,h54,54,31,7
16,64,patch13,12,28.0,4.0,1024,h55,55,31,8
16,64,patch13,12,28.0,4.0,1024,h56,56,32,1
16,64,patch13,12,28.0,4.0,1024,h57,57,32,2
16,64,patch13,12,28.0,4.0,1024,h58,58,32,3
16,64,patch13,12,28.0,4.0,1024,h59,59,32,4
16,64,patch13,12,28.0,4.0,1024,h60,60,32,5
16,64,patch13,12,28.0,4.0,1024,h61,61,32,6
16,64,patch13,12,28.0,4.0,1024,h62,62,32,7
16,64,patch13,12,28.0,4.0,1024,h63,63,32,8
16,64,patch14,13,28.0,12.0,1024,h0,0,25,9
16,64,patch14,13,28.0,12.0,1024,h1,1,25,10
16,64,patch14,13,28.0,12.0,1024,h2,2,25,11
16,64,patch14,13,28.0,12.0,1024,h3,3,25,12
16,64,patch14,13,28.0,12.0,1024,h4,4,25,13
16,64,patch14,13,28.0,12.0,1024,h5,5,25,14
16,64,patch14,13,28.0,12.0,1024,h6,6,25,15
16,64,patch14,13,28.0,12.0,1024,h7,7,25,16
16,64,patch14,13,28.0,12.0,1024,h8,8,26,9
16,64,patch14,13,28.0,12.0,1024,h9,9,26,10
16,64,patch14,13,28.0,12.0,1024,h10,10,26,11
16,64,patch14,13,28.0,12.0,1024,h11,11,26,12
16,64,patch14,13,28.0,12.0,1024,h12,12,26,13
16,64,patch14,13,28.0,12.0,1024,h13,13,26,14
16,64,patch14,13,28.0,12.0,1024,h14,14,26,15
16,64,patch14,13,28.0,12.0,1024,h15,15,26,16
16,64,patch14,13,28.0,12.0,1024,h16,16,27,9
16,64,patch14,13,28.0,12.0,1024,h17,17,27,10
16,64,patch14,13,28.0,12.0,1024,h18,18,27,11
16,64,patch14,13,28.0,12.0,1024,h19,19,27,12
16,64,patch14,13,28.0,12.0,1024,h20,20,27,13
16,64,patch14,13,28.0,12.0,1024,h21,21,27,14
16,64,patch14,13,28.0,12.0,1024,h22,22,27,15
16,64,patch14,13,28.0,12.0,1024,h23,23,27,16
16,64,patch14,13,28.0,12.0,1024,h24,24,28,9
16,64,patch14,13,28.0,12.0,1024,h25,25,28,10
16,64,patch14,13,28.0,12.0,1024,h26,26,28,11
16,64,patch14,13,28.0,12.0,1024,h27,27,28,12
16,64,patch14,13,28.0,12.0,1024,h28,28,28,13
16,64,patch14,13,28.0,12.0,1024,h29,29,28,14
16,64,patch14,13,28.0,12.0,1024,h30,30,28,15
16,64,patch14,13,28.0,12.0,1024,h31,31,28,16
16,64,patch14,13,28.0,12.0,1024,h32,32,29,9
16,64,patch14,13,28.0,12.0,1024,h33,33,29,10
16,64,patch14,13,28.0,12.0,1024,h34,34,29,11
16,64,patch14,13,28.0,12.0,1024,h35,35,29,12
16,64,patch14,13,28.0,12.0,1024,h36,36,29,13
16,64,patch14,13,28.0,12.0,1024,h37,37,29,14
16,64,patch14,13,28.0,12.0,1024,h38,38,29,15
16,64,patch14,13,28.0,12.0,1024,h39,39,29,16
16,64,patch14,13,28.0,12.0,1024,h40,40,30,9
16,64,patch14,13,28.0,12.0,1024,h41,41,30,10
16,64,patch14,13,28.0,12.0,1024,h42,42,30,11
16,64,patch14,13,28.0,12.0,1024,h43,43,30,12
16,64,patch14,13,28.0,12.0,1024,h44,44,30,13
16,64,patch14,13,28.0,12.0,1024,h45,45,30,14
16,64,patch14,13,28.0,12.0,1024,h46,46,30,15
16,64,patch14,13,28.0,12.0,1024,h47,47,30,16
16,64,patch14,13,28.0,12.0,1024,h48,48,31,9
16,64,patch14,13,28.0,12.0,1024,h49,49,31,10
16,64,patch14,13,28.0,12.0,1024,h50,50,31,11
16,64,patch14,13,28.0,12.0,1024,h51,51,31,12
16,64,patch14,13,28.0,12.0,1024,h52,52,31,13
16,64,patch14,13,28.0,12.0,1024,h53,53,31,14
16,64,patch14,13,28.0,12.0,1024,h54,54,31,15
16,64,patch14,13,28.0,12.0,1024,h55,55,31,16
16,64,patch14,13,28.0,12.0,1024,h56,56,32,9
16,64,patch14,13,28.0,12.0,1024,h57,57,32,10
16,64,patch14,13,28.0,12.0,1024,h58,58,32,11
16,64,patch14,13,28.0,12.0,1024,h59,59,32,12
16,64,patch14,13,28.0,12.0,1024,h60,60,32,13
16,64,patch14,13,28.0,12.0,1024,h61,61,32,14
